priority_rank,priority_group,priority_label,doc_id,name,org_name,category_general,category_detail,papers_count,doi_1,title_1,year_1,abstract_1,doi_2,title_2,year_2,abstract_2,doi_3,title_3,year_3,abstract_3
104,3,XRD/XPS,eqnet-1418,コンパクト型X線回折システム 単結晶X線回折装置(XRD),名古屋大学 大学院工学研究科,構造解析/元素分析,X線回折装置(XRD),3,10.1186/s44147-025-00847-x,Optimized deep learning using hybrid PSO-GA on raw XRD images for accurate classification of material degradation,2026,"Abstract Accurate damage classification in materials using X-ray Diffraction (XRD) patterns is essential for ensuring structural integrity. This study introduces a novel hybrid deep learning and evolutionary optimization framework, PSO-GA, which integrates Convolutional Neural Network (CNN) with Genetic Algorithms (GA) and Particle Swarm Optimization (PSO) for fine-grained classification of material conditions: fresh, slightly degraded and severely degraded. Unlike conventional methods relying…",10.1038/s41598-025-31317-2,Advanced XRD peak broadening analysis of gallium-doped ZnO nanoparticles for crystallite size evaluation,2026,"Abstract This study investigates the most reliable approach for determining the crystallite size of nanoparticles through advanced X-ray diffraction (XRD) analysis. Gallium-doped zinc oxide nanoparticles (ZnO-NPs) were synthesized via a gelatin-assisted sol–gel method with Ga concentrations of 0%, 3%, 9%, and 15%. Structural characterization was performed using XRD, and crystallite size and lattice strain were evaluated through multiple analytical methods, including Scherrer’s equation, the Wil…",10.22036/pcr.2025.540201.2722,"Synthesis, SC-XRD, HSA, DFT Calculations, and Molecular Docking Studies of a New CuI Complex Bearing the Bidentate Schiff Base Derived from Trimethylenediamine and 4-Cyanobenzaldehyde",2026,"要旨未取得のため、論文題名「Synthesis, SC-XRD, HSA, DFT Calculations, and Molecular Docking Studies of a New CuI Complex Bearing the Bidentate Schiff Base Derived from Trimethylenediamine and 4-Cyanobenzaldehyde」を基にした暫定要約です。 掲載誌: Physical Chemistry Research 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。"
105,3,XRD/XPS,eqnet-2740,デスクトップX線回折装置 (リガクMIniFlex600/DX型),大阪教育大学 科学教育センター,構造解析/元素分析,"粉末・薄膜X線回折、小角散乱(XRD, SAXS)",3,10.1186/s44147-025-00847-x,Optimized deep learning using hybrid PSO-GA on raw XRD images for accurate classification of material degradation,2026,"Abstract Accurate damage classification in materials using X-ray Diffraction (XRD) patterns is essential for ensuring structural integrity. This study introduces a novel hybrid deep learning and evolutionary optimization framework, PSO-GA, which integrates Convolutional Neural Network (CNN) with Genetic Algorithms (GA) and Particle Swarm Optimization (PSO) for fine-grained classification of material conditions: fresh, slightly degraded and severely degraded. Unlike conventional methods relying…",10.1038/s41598-025-31317-2,Advanced XRD peak broadening analysis of gallium-doped ZnO nanoparticles for crystallite size evaluation,2026,"Abstract This study investigates the most reliable approach for determining the crystallite size of nanoparticles through advanced X-ray diffraction (XRD) analysis. Gallium-doped zinc oxide nanoparticles (ZnO-NPs) were synthesized via a gelatin-assisted sol–gel method with Ga concentrations of 0%, 3%, 9%, and 15%. Structural characterization was performed using XRD, and crystallite size and lattice strain were evaluated through multiple analytical methods, including Scherrer’s equation, the Wil…",10.22036/pcr.2025.540201.2722,"Synthesis, SC-XRD, HSA, DFT Calculations, and Molecular Docking Studies of a New CuI Complex Bearing the Bidentate Schiff Base Derived from Trimethylenediamine and 4-Cyanobenzaldehyde",2026,"要旨未取得のため、論文題名「Synthesis, SC-XRD, HSA, DFT Calculations, and Molecular Docking Studies of a New CuI Complex Bearing the Bidentate Schiff Base Derived from Trimethylenediamine and 4-Cyanobenzaldehyde」を基にした暫定要約です。 掲載誌: Physical Chemistry Research 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。"
106,3,XRD/XPS,eqnet-4415,デュアルバンド高輝度X線単結晶構造解析システム Rigaku XtaLAB Synergy-DW,山口大学 総合科学実験センター 機器分析実験施設,構造解析/元素分析,X線回折装置(XRD),3,10.1186/s44147-025-00847-x,Optimized deep learning using hybrid PSO-GA on raw XRD images for accurate classification of material degradation,2026,"Abstract Accurate damage classification in materials using X-ray Diffraction (XRD) patterns is essential for ensuring structural integrity. This study introduces a novel hybrid deep learning and evolutionary optimization framework, PSO-GA, which integrates Convolutional Neural Network (CNN) with Genetic Algorithms (GA) and Particle Swarm Optimization (PSO) for fine-grained classification of material conditions: fresh, slightly degraded and severely degraded. Unlike conventional methods relying…",10.1038/s41598-025-31317-2,Advanced XRD peak broadening analysis of gallium-doped ZnO nanoparticles for crystallite size evaluation,2026,"Abstract This study investigates the most reliable approach for determining the crystallite size of nanoparticles through advanced X-ray diffraction (XRD) analysis. Gallium-doped zinc oxide nanoparticles (ZnO-NPs) were synthesized via a gelatin-assisted sol–gel method with Ga concentrations of 0%, 3%, 9%, and 15%. Structural characterization was performed using XRD, and crystallite size and lattice strain were evaluated through multiple analytical methods, including Scherrer’s equation, the Wil…",10.22036/pcr.2025.540201.2722,"Synthesis, SC-XRD, HSA, DFT Calculations, and Molecular Docking Studies of a New CuI Complex Bearing the Bidentate Schiff Base Derived from Trimethylenediamine and 4-Cyanobenzaldehyde",2026,"要旨未取得のため、論文題名「Synthesis, SC-XRD, HSA, DFT Calculations, and Molecular Docking Studies of a New CuI Complex Bearing the Bidentate Schiff Base Derived from Trimethylenediamine and 4-Cyanobenzaldehyde」を基にした暫定要約です。 掲載誌: Physical Chemistry Research 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。"
107,3,XRD/XPS,eqnet-2093,光電子分光装置(XPS),京都工芸繊維大学 オープンファシリティセンター,光分析装置,"光電子分光装置 (XPS, UPS, ESCA, PYS)",3,10.1007/s11220-025-00712-4,Enhanced Acetone Vapour Detection Through Spray Deposited Nanograins,2026,要旨未取得のため、論文題名「Enhanced Acetone Vapour Detection Through Spray Deposited Nanograins」を基にした暫定要約です。 掲載誌: Sensing and Imaging 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。,10.1038/s41598-025-29880-9,Engineered Cu3P–ZnWO4 heterojunction integrated with porous polymer monolithic template for enhanced photocatalytic degradation of organic pollutants,2026,"Abstract The strategic fabrication of efficient, renewable, and sustainable visible photon-responsive advanced heterogeneous photocatalysts is currently relevant for decontaminating pharmaceutical pollutants. Here, we report the fabrication of a unique Cu 3 P–ZnWO 4 (CZ) heterojunction nanocomposite (NC) uniformly decorated onto a porous poly(EGDMA) monolith (PEM) template, which features a remarkable surface area, excellent structural integrity, and high porosity. Varying ratios of Cu 3 P to t…",10.1038/s41598-025-33019-1,Eco-friendly fabrication of flag blue flower-derived CQD-doped chitosan films with tunable optical and photoluminescent properties,2026,"This study explores the influence of carbon quantum dots (CQDs) synthesized from flag blue (FB) flower dyes on the optical band gap reduction of chitosan (CS) biopolymer. The resulting CQDs were characterized using fluorescence spectroscopy, XPS, XRD, HR-TEM, FTIR, and UV-Vis spectroscopy. Fluorescence measurements revealed a pronounced emission peak at 415 nm when excited at 330 nm, with a quantum yield of 7.41%. The HR-TEM and XRD analyses confirm the successful formation of uniformly dispers…"
108,3,XRD/XPS,eqnet-1955,全自動水平型多目的X線回折装置 Rigaku Smart Lab,山口大学 総合科学実験センター 機器分析実験施設,構造解析/元素分析,"粉末・薄膜X線回折、小角散乱(XRD, SAXS)",3,10.1186/s44147-025-00847-x,Optimized deep learning using hybrid PSO-GA on raw XRD images for accurate classification of material degradation,2026,"Abstract Accurate damage classification in materials using X-ray Diffraction (XRD) patterns is essential for ensuring structural integrity. This study introduces a novel hybrid deep learning and evolutionary optimization framework, PSO-GA, which integrates Convolutional Neural Network (CNN) with Genetic Algorithms (GA) and Particle Swarm Optimization (PSO) for fine-grained classification of material conditions: fresh, slightly degraded and severely degraded. Unlike conventional methods relying…",10.1038/s41598-025-31317-2,Advanced XRD peak broadening analysis of gallium-doped ZnO nanoparticles for crystallite size evaluation,2026,"Abstract This study investigates the most reliable approach for determining the crystallite size of nanoparticles through advanced X-ray diffraction (XRD) analysis. Gallium-doped zinc oxide nanoparticles (ZnO-NPs) were synthesized via a gelatin-assisted sol–gel method with Ga concentrations of 0%, 3%, 9%, and 15%. Structural characterization was performed using XRD, and crystallite size and lattice strain were evaluated through multiple analytical methods, including Scherrer’s equation, the Wil…",10.22036/pcr.2025.540201.2722,"Synthesis, SC-XRD, HSA, DFT Calculations, and Molecular Docking Studies of a New CuI Complex Bearing the Bidentate Schiff Base Derived from Trimethylenediamine and 4-Cyanobenzaldehyde",2026,"要旨未取得のため、論文題名「Synthesis, SC-XRD, HSA, DFT Calculations, and Molecular Docking Studies of a New CuI Complex Bearing the Bidentate Schiff Base Derived from Trimethylenediamine and 4-Cyanobenzaldehyde」を基にした暫定要約です。 掲載誌: Physical Chemistry Research 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。"
109,3,XRD/XPS,eqnet-1135,全自動水平型多目的X線回折装置(リガク XRD SmartLab),北陸先端科学技術大学院大学 マテリアルサイエンス系,構造解析/元素分析,"粉末・薄膜X線回折、小角散乱(XRD, SAXS)",3,10.1186/s44147-025-00847-x,Optimized deep learning using hybrid PSO-GA on raw XRD images for accurate classification of material degradation,2026,"Abstract Accurate damage classification in materials using X-ray Diffraction (XRD) patterns is essential for ensuring structural integrity. This study introduces a novel hybrid deep learning and evolutionary optimization framework, PSO-GA, which integrates Convolutional Neural Network (CNN) with Genetic Algorithms (GA) and Particle Swarm Optimization (PSO) for fine-grained classification of material conditions: fresh, slightly degraded and severely degraded. Unlike conventional methods relying…",10.1038/s41598-025-31317-2,Advanced XRD peak broadening analysis of gallium-doped ZnO nanoparticles for crystallite size evaluation,2026,"Abstract This study investigates the most reliable approach for determining the crystallite size of nanoparticles through advanced X-ray diffraction (XRD) analysis. Gallium-doped zinc oxide nanoparticles (ZnO-NPs) were synthesized via a gelatin-assisted sol–gel method with Ga concentrations of 0%, 3%, 9%, and 15%. Structural characterization was performed using XRD, and crystallite size and lattice strain were evaluated through multiple analytical methods, including Scherrer’s equation, the Wil…",10.22036/pcr.2025.540201.2722,"Synthesis, SC-XRD, HSA, DFT Calculations, and Molecular Docking Studies of a New CuI Complex Bearing the Bidentate Schiff Base Derived from Trimethylenediamine and 4-Cyanobenzaldehyde",2026,"要旨未取得のため、論文題名「Synthesis, SC-XRD, HSA, DFT Calculations, and Molecular Docking Studies of a New CuI Complex Bearing the Bidentate Schiff Base Derived from Trimethylenediamine and 4-Cyanobenzaldehyde」を基にした暫定要約です。 掲載誌: Physical Chemistry Research 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。"
110,3,XRD/XPS,eqnet-2084,全自動水平型多目的X線回折装置(リガク・SmartLab),東京農工大学 農学府,構造解析/元素分析,"粉末・薄膜X線回折、小角散乱(XRD, SAXS)",3,10.1186/s44147-025-00847-x,Optimized deep learning using hybrid PSO-GA on raw XRD images for accurate classification of material degradation,2026,"Abstract Accurate damage classification in materials using X-ray Diffraction (XRD) patterns is essential for ensuring structural integrity. This study introduces a novel hybrid deep learning and evolutionary optimization framework, PSO-GA, which integrates Convolutional Neural Network (CNN) with Genetic Algorithms (GA) and Particle Swarm Optimization (PSO) for fine-grained classification of material conditions: fresh, slightly degraded and severely degraded. Unlike conventional methods relying…",10.1038/s41598-025-31317-2,Advanced XRD peak broadening analysis of gallium-doped ZnO nanoparticles for crystallite size evaluation,2026,"Abstract This study investigates the most reliable approach for determining the crystallite size of nanoparticles through advanced X-ray diffraction (XRD) analysis. Gallium-doped zinc oxide nanoparticles (ZnO-NPs) were synthesized via a gelatin-assisted sol–gel method with Ga concentrations of 0%, 3%, 9%, and 15%. Structural characterization was performed using XRD, and crystallite size and lattice strain were evaluated through multiple analytical methods, including Scherrer’s equation, the Wil…",10.22036/pcr.2025.540201.2722,"Synthesis, SC-XRD, HSA, DFT Calculations, and Molecular Docking Studies of a New CuI Complex Bearing the Bidentate Schiff Base Derived from Trimethylenediamine and 4-Cyanobenzaldehyde",2026,"要旨未取得のため、論文題名「Synthesis, SC-XRD, HSA, DFT Calculations, and Molecular Docking Studies of a New CuI Complex Bearing the Bidentate Schiff Base Derived from Trimethylenediamine and 4-Cyanobenzaldehyde」を基にした暫定要約です。 掲載誌: Physical Chemistry Research 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。"
111,3,XRD/XPS,eqnet-2735,全自動水平型多目的X線回折装置(リガク・SmartLab),横浜国立大学 研究推進機構 機器分析評価センター,構造解析/元素分析,"粉末・薄膜X線回折、小角散乱(XRD, SAXS)",3,10.1186/s44147-025-00847-x,Optimized deep learning using hybrid PSO-GA on raw XRD images for accurate classification of material degradation,2026,"Abstract Accurate damage classification in materials using X-ray Diffraction (XRD) patterns is essential for ensuring structural integrity. This study introduces a novel hybrid deep learning and evolutionary optimization framework, PSO-GA, which integrates Convolutional Neural Network (CNN) with Genetic Algorithms (GA) and Particle Swarm Optimization (PSO) for fine-grained classification of material conditions: fresh, slightly degraded and severely degraded. Unlike conventional methods relying…",10.1038/s41598-025-31317-2,Advanced XRD peak broadening analysis of gallium-doped ZnO nanoparticles for crystallite size evaluation,2026,"Abstract This study investigates the most reliable approach for determining the crystallite size of nanoparticles through advanced X-ray diffraction (XRD) analysis. Gallium-doped zinc oxide nanoparticles (ZnO-NPs) were synthesized via a gelatin-assisted sol–gel method with Ga concentrations of 0%, 3%, 9%, and 15%. Structural characterization was performed using XRD, and crystallite size and lattice strain were evaluated through multiple analytical methods, including Scherrer’s equation, the Wil…",10.22036/pcr.2025.540201.2722,"Synthesis, SC-XRD, HSA, DFT Calculations, and Molecular Docking Studies of a New CuI Complex Bearing the Bidentate Schiff Base Derived from Trimethylenediamine and 4-Cyanobenzaldehyde",2026,"要旨未取得のため、論文題名「Synthesis, SC-XRD, HSA, DFT Calculations, and Molecular Docking Studies of a New CuI Complex Bearing the Bidentate Schiff Base Derived from Trimethylenediamine and 4-Cyanobenzaldehyde」を基にした暫定要約です。 掲載誌: Physical Chemistry Research 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。"
112,3,XRD/XPS,eqnet-3848,全自動水平型多目的X線回折装置(リガク社製SmartLab),九州大学 工学研究院 マテリアル先端リサーチインフラ,構造解析/元素分析,"粉末・薄膜X線回折、小角散乱(XRD, SAXS)",3,10.1186/s44147-025-00847-x,Optimized deep learning using hybrid PSO-GA on raw XRD images for accurate classification of material degradation,2026,"Abstract Accurate damage classification in materials using X-ray Diffraction (XRD) patterns is essential for ensuring structural integrity. This study introduces a novel hybrid deep learning and evolutionary optimization framework, PSO-GA, which integrates Convolutional Neural Network (CNN) with Genetic Algorithms (GA) and Particle Swarm Optimization (PSO) for fine-grained classification of material conditions: fresh, slightly degraded and severely degraded. Unlike conventional methods relying…",10.1038/s41598-025-31317-2,Advanced XRD peak broadening analysis of gallium-doped ZnO nanoparticles for crystallite size evaluation,2026,"Abstract This study investigates the most reliable approach for determining the crystallite size of nanoparticles through advanced X-ray diffraction (XRD) analysis. Gallium-doped zinc oxide nanoparticles (ZnO-NPs) were synthesized via a gelatin-assisted sol–gel method with Ga concentrations of 0%, 3%, 9%, and 15%. Structural characterization was performed using XRD, and crystallite size and lattice strain were evaluated through multiple analytical methods, including Scherrer’s equation, the Wil…",10.22036/pcr.2025.540201.2722,"Synthesis, SC-XRD, HSA, DFT Calculations, and Molecular Docking Studies of a New CuI Complex Bearing the Bidentate Schiff Base Derived from Trimethylenediamine and 4-Cyanobenzaldehyde",2026,"要旨未取得のため、論文題名「Synthesis, SC-XRD, HSA, DFT Calculations, and Molecular Docking Studies of a New CuI Complex Bearing the Bidentate Schiff Base Derived from Trimethylenediamine and 4-Cyanobenzaldehyde」を基にした暫定要約です。 掲載誌: Physical Chemistry Research 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。"
113,3,XRD/XPS,eqnet-1412,全自動水平型多目的X線回折装置SmartLab3K1d/2dDSC,名古屋大学 大学院工学研究科,構造解析/元素分析,X線回折装置(XRD),3,10.1186/s44147-025-00847-x,Optimized deep learning using hybrid PSO-GA on raw XRD images for accurate classification of material degradation,2026,"Abstract Accurate damage classification in materials using X-ray Diffraction (XRD) patterns is essential for ensuring structural integrity. This study introduces a novel hybrid deep learning and evolutionary optimization framework, PSO-GA, which integrates Convolutional Neural Network (CNN) with Genetic Algorithms (GA) and Particle Swarm Optimization (PSO) for fine-grained classification of material conditions: fresh, slightly degraded and severely degraded. Unlike conventional methods relying…",10.1038/s41598-025-31317-2,Advanced XRD peak broadening analysis of gallium-doped ZnO nanoparticles for crystallite size evaluation,2026,"Abstract This study investigates the most reliable approach for determining the crystallite size of nanoparticles through advanced X-ray diffraction (XRD) analysis. Gallium-doped zinc oxide nanoparticles (ZnO-NPs) were synthesized via a gelatin-assisted sol–gel method with Ga concentrations of 0%, 3%, 9%, and 15%. Structural characterization was performed using XRD, and crystallite size and lattice strain were evaluated through multiple analytical methods, including Scherrer’s equation, the Wil…",10.22036/pcr.2025.540201.2722,"Synthesis, SC-XRD, HSA, DFT Calculations, and Molecular Docking Studies of a New CuI Complex Bearing the Bidentate Schiff Base Derived from Trimethylenediamine and 4-Cyanobenzaldehyde",2026,"要旨未取得のため、論文題名「Synthesis, SC-XRD, HSA, DFT Calculations, and Molecular Docking Studies of a New CuI Complex Bearing the Bidentate Schiff Base Derived from Trimethylenediamine and 4-Cyanobenzaldehyde」を基にした暫定要約です。 掲載誌: Physical Chemistry Research 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。"
114,3,XRD/XPS,eqnet-4408,動的構造解析装置 Mac Science DIP-220,山口大学 総合科学実験センター 機器分析実験施設,構造解析/元素分析,X線回折装置(XRD),3,10.1186/s44147-025-00847-x,Optimized deep learning using hybrid PSO-GA on raw XRD images for accurate classification of material degradation,2026,"Abstract Accurate damage classification in materials using X-ray Diffraction (XRD) patterns is essential for ensuring structural integrity. This study introduces a novel hybrid deep learning and evolutionary optimization framework, PSO-GA, which integrates Convolutional Neural Network (CNN) with Genetic Algorithms (GA) and Particle Swarm Optimization (PSO) for fine-grained classification of material conditions: fresh, slightly degraded and severely degraded. Unlike conventional methods relying…",10.1038/s41598-025-31317-2,Advanced XRD peak broadening analysis of gallium-doped ZnO nanoparticles for crystallite size evaluation,2026,"Abstract This study investigates the most reliable approach for determining the crystallite size of nanoparticles through advanced X-ray diffraction (XRD) analysis. Gallium-doped zinc oxide nanoparticles (ZnO-NPs) were synthesized via a gelatin-assisted sol–gel method with Ga concentrations of 0%, 3%, 9%, and 15%. Structural characterization was performed using XRD, and crystallite size and lattice strain were evaluated through multiple analytical methods, including Scherrer’s equation, the Wil…",10.22036/pcr.2025.540201.2722,"Synthesis, SC-XRD, HSA, DFT Calculations, and Molecular Docking Studies of a New CuI Complex Bearing the Bidentate Schiff Base Derived from Trimethylenediamine and 4-Cyanobenzaldehyde",2026,"要旨未取得のため、論文題名「Synthesis, SC-XRD, HSA, DFT Calculations, and Molecular Docking Studies of a New CuI Complex Bearing the Bidentate Schiff Base Derived from Trimethylenediamine and 4-Cyanobenzaldehyde」を基にした暫定要約です。 掲載誌: Physical Chemistry Research 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。"
115,3,XRD/XPS,eqnet-1932,動的構造解析装置 マックサイエンス DIP-3000,山口大学 総合科学実験センター 機器分析実験施設,構造解析/元素分析,X線回折装置(XRD),3,10.1186/s44147-025-00847-x,Optimized deep learning using hybrid PSO-GA on raw XRD images for accurate classification of material degradation,2026,"Abstract Accurate damage classification in materials using X-ray Diffraction (XRD) patterns is essential for ensuring structural integrity. This study introduces a novel hybrid deep learning and evolutionary optimization framework, PSO-GA, which integrates Convolutional Neural Network (CNN) with Genetic Algorithms (GA) and Particle Swarm Optimization (PSO) for fine-grained classification of material conditions: fresh, slightly degraded and severely degraded. Unlike conventional methods relying…",10.1038/s41598-025-31317-2,Advanced XRD peak broadening analysis of gallium-doped ZnO nanoparticles for crystallite size evaluation,2026,"Abstract This study investigates the most reliable approach for determining the crystallite size of nanoparticles through advanced X-ray diffraction (XRD) analysis. Gallium-doped zinc oxide nanoparticles (ZnO-NPs) were synthesized via a gelatin-assisted sol–gel method with Ga concentrations of 0%, 3%, 9%, and 15%. Structural characterization was performed using XRD, and crystallite size and lattice strain were evaluated through multiple analytical methods, including Scherrer’s equation, the Wil…",10.22036/pcr.2025.540201.2722,"Synthesis, SC-XRD, HSA, DFT Calculations, and Molecular Docking Studies of a New CuI Complex Bearing the Bidentate Schiff Base Derived from Trimethylenediamine and 4-Cyanobenzaldehyde",2026,"要旨未取得のため、論文題名「Synthesis, SC-XRD, HSA, DFT Calculations, and Molecular Docking Studies of a New CuI Complex Bearing the Bidentate Schiff Base Derived from Trimethylenediamine and 4-Cyanobenzaldehyde」を基にした暫定要約です。 掲載誌: Physical Chemistry Research 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。"
116,3,XRD/XPS,eqnet-1179,卓上型X線回折装置 Rigaku Mini Flex 600,山口大学 総合科学実験センター 機器分析実験施設,構造解析/元素分析,"粉末・薄膜X線回折、小角散乱(XRD, SAXS)",3,10.1186/s44147-025-00847-x,Optimized deep learning using hybrid PSO-GA on raw XRD images for accurate classification of material degradation,2026,"Abstract Accurate damage classification in materials using X-ray Diffraction (XRD) patterns is essential for ensuring structural integrity. This study introduces a novel hybrid deep learning and evolutionary optimization framework, PSO-GA, which integrates Convolutional Neural Network (CNN) with Genetic Algorithms (GA) and Particle Swarm Optimization (PSO) for fine-grained classification of material conditions: fresh, slightly degraded and severely degraded. Unlike conventional methods relying…",10.1038/s41598-025-31317-2,Advanced XRD peak broadening analysis of gallium-doped ZnO nanoparticles for crystallite size evaluation,2026,"Abstract This study investigates the most reliable approach for determining the crystallite size of nanoparticles through advanced X-ray diffraction (XRD) analysis. Gallium-doped zinc oxide nanoparticles (ZnO-NPs) were synthesized via a gelatin-assisted sol–gel method with Ga concentrations of 0%, 3%, 9%, and 15%. Structural characterization was performed using XRD, and crystallite size and lattice strain were evaluated through multiple analytical methods, including Scherrer’s equation, the Wil…",10.22036/pcr.2025.540201.2722,"Synthesis, SC-XRD, HSA, DFT Calculations, and Molecular Docking Studies of a New CuI Complex Bearing the Bidentate Schiff Base Derived from Trimethylenediamine and 4-Cyanobenzaldehyde",2026,"要旨未取得のため、論文題名「Synthesis, SC-XRD, HSA, DFT Calculations, and Molecular Docking Studies of a New CuI Complex Bearing the Bidentate Schiff Base Derived from Trimethylenediamine and 4-Cyanobenzaldehyde」を基にした暫定要約です。 掲載誌: Physical Chemistry Research 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。"
117,3,XRD/XPS,eqnet-1077,卓上型粉末X線回折装置(水平型)(BRUKER D2 PHASER),埼玉大学 科学分析支援センター,構造解析/元素分析,X線回折装置(XRD),3,10.1186/s44147-025-00847-x,Optimized deep learning using hybrid PSO-GA on raw XRD images for accurate classification of material degradation,2026,"Abstract Accurate damage classification in materials using X-ray Diffraction (XRD) patterns is essential for ensuring structural integrity. This study introduces a novel hybrid deep learning and evolutionary optimization framework, PSO-GA, which integrates Convolutional Neural Network (CNN) with Genetic Algorithms (GA) and Particle Swarm Optimization (PSO) for fine-grained classification of material conditions: fresh, slightly degraded and severely degraded. Unlike conventional methods relying…",10.1038/s41598-025-31317-2,Advanced XRD peak broadening analysis of gallium-doped ZnO nanoparticles for crystallite size evaluation,2026,"Abstract This study investigates the most reliable approach for determining the crystallite size of nanoparticles through advanced X-ray diffraction (XRD) analysis. Gallium-doped zinc oxide nanoparticles (ZnO-NPs) were synthesized via a gelatin-assisted sol–gel method with Ga concentrations of 0%, 3%, 9%, and 15%. Structural characterization was performed using XRD, and crystallite size and lattice strain were evaluated through multiple analytical methods, including Scherrer’s equation, the Wil…",10.22036/pcr.2025.540201.2722,"Synthesis, SC-XRD, HSA, DFT Calculations, and Molecular Docking Studies of a New CuI Complex Bearing the Bidentate Schiff Base Derived from Trimethylenediamine and 4-Cyanobenzaldehyde",2026,"要旨未取得のため、論文題名「Synthesis, SC-XRD, HSA, DFT Calculations, and Molecular Docking Studies of a New CuI Complex Bearing the Bidentate Schiff Base Derived from Trimethylenediamine and 4-Cyanobenzaldehyde」を基にした暫定要約です。 掲載誌: Physical Chemistry Research 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。"
118,3,XRD/XPS,eqnet-3849,単結晶 X 線解析装置(リガク社製Saturn70/31K),九州大学 工学研究院 マテリアル先端リサーチインフラ,構造解析/元素分析,X線回折装置(XRD),3,10.1186/s44147-025-00847-x,Optimized deep learning using hybrid PSO-GA on raw XRD images for accurate classification of material degradation,2026,"Abstract Accurate damage classification in materials using X-ray Diffraction (XRD) patterns is essential for ensuring structural integrity. This study introduces a novel hybrid deep learning and evolutionary optimization framework, PSO-GA, which integrates Convolutional Neural Network (CNN) with Genetic Algorithms (GA) and Particle Swarm Optimization (PSO) for fine-grained classification of material conditions: fresh, slightly degraded and severely degraded. Unlike conventional methods relying…",10.1038/s41598-025-31317-2,Advanced XRD peak broadening analysis of gallium-doped ZnO nanoparticles for crystallite size evaluation,2026,"Abstract This study investigates the most reliable approach for determining the crystallite size of nanoparticles through advanced X-ray diffraction (XRD) analysis. Gallium-doped zinc oxide nanoparticles (ZnO-NPs) were synthesized via a gelatin-assisted sol–gel method with Ga concentrations of 0%, 3%, 9%, and 15%. Structural characterization was performed using XRD, and crystallite size and lattice strain were evaluated through multiple analytical methods, including Scherrer’s equation, the Wil…",10.22036/pcr.2025.540201.2722,"Synthesis, SC-XRD, HSA, DFT Calculations, and Molecular Docking Studies of a New CuI Complex Bearing the Bidentate Schiff Base Derived from Trimethylenediamine and 4-Cyanobenzaldehyde",2026,"要旨未取得のため、論文題名「Synthesis, SC-XRD, HSA, DFT Calculations, and Molecular Docking Studies of a New CuI Complex Bearing the Bidentate Schiff Base Derived from Trimethylenediamine and 4-Cyanobenzaldehyde」を基にした暫定要約です。 掲載誌: Physical Chemistry Research 出版年: 2026 分野: Article 具体的な手法・条件は「別タブで開く」から原文をご確認ください。"
